date,chain,tvl
2023-11-15,Bitcoin,253393846
2023-11-16,Bitcoin,276806275
2023-11-17,Bitcoin,265142864
2023-11-18,Bitcoin,270335733
2023-11-19,Bitcoin,266667430
2023-11-20,Bitcoin,270742703
2023-11-21,Bitcoin,272538670
2023-11-22,Bitcoin,260289445
2023-11-23,Bitcoin,277552660
2023-11-24,Bitcoin,273695559
2023-11-25,Bitcoin,277793202
2023-11-26,Bitcoin,276300280
2023-11-27,Bitcoin,273495318
2023-11-28,Bitcoin,272234788
2023-11-29,Bitcoin,277236610
2023-11-30,Bitcoin,276856369
2023-12-01,Bitcoin,267629148
2023-12-02,Bitcoin,276231546
2023-12-03,Bitcoin,290317321
2023-12-04,Bitcoin,295037203
2023-12-05,Bitcoin,302289426
2023-12-06,Bitcoin,316263587
2023-12-07,Bitcoin,313406934
2023-12-08,Bitcoin,311023576
2023-12-09,Bitcoin,316978945
2023-12-10,Bitcoin,312831231
2023-12-11,Bitcoin,315791215
2023-12-12,Bitcoin,297009851
2023-12-13,Bitcoin,296083943
2023-12-14,Bitcoin,305066415
2023-12-15,Bitcoin,306736318
2023-12-16,Bitcoin,300181022
2023-12-17,Bitcoin,302004296
2023-12-18,Bitcoin,295147266
2023-12-19,Bitcoin,302842786
2023-12-20,Bitcoin,297145311
2023-12-21,Bitcoin,309517381
2023-12-22,Bitcoin,309985401
2023-12-23,Bitcoin,308985686
2023-12-24,Bitcoin,307245423
2023-12-25,Bitcoin,311076539
2023-12-26,Bitcoin,315300879
2023-12-27,Bitcoin,305833028
2023-12-28,Bitcoin,314926509
2023-12-29,Bitcoin,309660864
2023-12-30,Bitcoin,304601048
2023-12-31,Bitcoin,304519392
2024-01-01,Bitcoin,304656425
2024-01-02,Bitcoin,315252556
2024-01-03,Bitcoin,324501799
2024-01-04,Bitcoin,308449447
2024-01-05,Bitcoin,318295536
2024-01-06,Bitcoin,316679858
2024-01-07,Bitcoin,313485200
2024-01-08,Bitcoin,312987487
2024-01-09,Bitcoin,335688206
2024-01-10,Bitcoin,329811006
2024-01-11,Bitcoin,319952796
2024-01-12,Bitcoin,319892059
2024-01-13,Bitcoin,294995858
2024-01-14,Bitcoin,302756439
2024-01-15,Bitcoin,290805654
2024-01-16,Bitcoin,295160540
2024-01-17,Bitcoin,300229688
2024-01-18,Bitcoin,295239413
2024-01-19,Bitcoin,284671695
2024-01-20,Bitcoin,287841352
2024-01-21,Bitcoin,286324058
2024-01-22,Bitcoin,288468883
2024-01-23,Bitcoin,276107278
2024-01-24,Bitcoin,273989300
2024-01-25,Bitcoin,279848768
2024-01-26,Bitcoin,279995926
2024-01-27,Bitcoin,294555872
2024-01-28,Bitcoin,295066387
2024-01-29,Bitcoin,296039060
2024-01-30,Bitcoin,303522942
2024-01-31,Bitcoin,304710914
2024-02-01,Bitcoin,302378343
2024-02-02,Bitcoin,307732416
2024-02-03,Bitcoin,306950613
2024-02-04,Bitcoin,304181288
2024-02-05,Bitcoin,300969321
2024-02-06,Bitcoin,300291327
2024-02-07,Bitcoin,305856487
2024-02-08,Bitcoin,308613238
2024-02-09,Bitcoin,315348153
2024-02-10,Bitcoin,330209677
2024-02-11,Bitcoin,333792259
2024-02-12,Bitcoin,339201781
2024-02-13,Bitcoin,348194386
2024-02-14,Bitcoin,346770526
2024-02-15,Bitcoin,365367342
2024-02-16,Bitcoin,364522624
2024-02-17,Bitcoin,366185629
2024-02-18,Bitcoin,354484995
2024-02-19,Bitcoin,357002999
2024-02-20,Bitcoin,355336656
2024-02-21,Bitcoin,350095163
2024-02-22,Bitcoin,347672895
2024-02-23,Bitcoin,346276950
2024-02-24,Bitcoin,338588861
2024-02-25,Bitcoin,342431569
2024-02-26,Bitcoin,342538733
2024-02-27,Bitcoin,364527035
2024-02-28,Bitcoin,381453869
2024-02-29,Bitcoin,404318954
2024-03-01,Bitcoin,399179468
2024-03-02,Bitcoin,404996027
2024-03-03,Bitcoin,400824749
2024-03-04,Bitcoin,412654872
2024-03-05,Bitcoin,434240836
2024-03-06,Bitcoin,408171750
2024-03-07,Bitcoin,420274253
2024-03-08,Bitcoin,433425236
2024-03-09,Bitcoin,443951950
2024-03-10,Bitcoin,448953494
2024-03-11,Bitcoin,454172190
2024-03-12,Bitcoin,478989350
2024-03-13,Bitcoin,477825242
2024-03-14,Bitcoin,486426744
2024-03-15,Bitcoin,475376831
2024-03-16,Bitcoin,461119776
2024-03-17,Bitcoin,431155582
2024-03-18,Bitcoin,451067499
2024-03-19,Bitcoin,447775224
2024-03-20,Bitcoin,404685138
2024-03-21,Bitcoin,442854503
2024-03-22,Bitcoin,446195715
2024-03-23,Bitcoin,442024609
2024-03-24,Bitcoin,443230357
2024-03-25,Bitcoin,451017800
2024-03-26,Bitcoin,457269176
2024-03-27,Bitcoin,462164667
2024-03-28,Bitcoin,455139879
2024-03-29,Bitcoin,468056211
2024-03-30,Bitcoin,461872215
2024-03-31,Bitcoin,459484521
2024-04-01,Bitcoin,469909902
2024-04-02,Bitcoin,460690356
2024-04-03,Bitcoin,443862806
2024-04-04,Bitcoin,433416474
2024-04-05,Bitcoin,444258691
2024-04-06,Bitcoin,438295344
2024-04-07,Bitcoin,443580457
2024-04-08,Bitcoin,447905415
2024-04-09,Bitcoin,465081096
2024-04-10,Bitcoin,447602104
2024-04-11,Bitcoin,452706696
2024-04-12,Bitcoin,453198675
2024-04-13,Bitcoin,426774358
2024-04-14,Bitcoin,398116267
2024-04-15,Bitcoin,413875175
2024-04-16,Bitcoin,399586719
2024-04-17,Bitcoin,404555498
2024-04-18,Bitcoin,391298532
2024-04-19,Bitcoin,402653472
2024-04-20,Bitcoin,413566451
2024-04-21,Bitcoin,417099343
2024-04-22,Bitcoin,419123636
2024-04-23,Bitcoin,430232884
2024-04-24,Bitcoin,430068388
2024-04-25,Bitcoin,414614662
2024-04-26,Bitcoin,418020763
2024-04-27,Bitcoin,413819866
2024-04-28,Bitcoin,407191962
2024-04-29,Bitcoin,410658202
2024-04-30,Bitcoin,407578391
2024-05-01,Bitcoin,389973180
2024-05-02,Bitcoin,378068094
2024-05-03,Bitcoin,388260628
2024-05-04,Bitcoin,413193194
2024-05-05,Bitcoin,419824650
2024-05-06,Bitcoin,419730860
2024-05-07,Bitcoin,419023640
2024-05-08,Bitcoin,415960070
2024-05-09,Bitcoin,408638629
2024-05-10,Bitcoin,419062222
2024-05-11,Bitcoin,406648708
2024-05-12,Bitcoin,405504505
2024-05-13,Bitcoin,412413267
2024-05-14,Bitcoin,419621656
2024-05-15,Bitcoin,409852008
2024-05-16,Bitcoin,441750887
2024-05-17,Bitcoin,436907713
2024-05-18,Bitcoin,451074249
2024-05-19,Bitcoin,452338305
2024-05-20,Bitcoin,447662641
2024-05-21,Bitcoin,470579000
2024-05-22,Bitcoin,470873114
2024-05-23,Bitcoin,466822648
2024-05-24,Bitcoin,456534748
2024-05-25,Bitcoin,466597793
2024-05-26,Bitcoin,469659621
2024-05-27,Bitcoin,468061881
2024-05-28,Bitcoin,477708278
2024-05-29,Bitcoin,464312191
2024-05-30,Bitcoin,458153032
2024-05-31,Bitcoin,460468642
2024-06-01,Bitcoin,454442959
2024-06-02,Bitcoin,456326362
2024-06-03,Bitcoin,457512680
2024-06-04,Bitcoin,467313687
2024-06-05,Bitcoin,479914870
2024-06-06,Bitcoin,483837340
2024-06-07,Bitcoin,480798427
2024-06-08,Bitcoin,469253233
2024-06-09,Bitcoin,467693700
2024-06-10,Bitcoin,470020972
2024-06-11,Bitcoin,469086083
2024-06-12,Bitcoin,463154909
2024-06-13,Bitcoin,468374463
2024-06-14,Bitcoin,456705996
2024-06-15,Bitcoin,451294970
2024-06-16,Bitcoin,451333612
2024-06-17,Bitcoin,454646702
2024-06-18,Bitcoin,451869770
2024-06-19,Bitcoin,441268794
2024-06-20,Bitcoin,440921606
2024-06-21,Bitcoin,441876199
2024-06-22,Bitcoin,435093151
2024-06-23,Bitcoin,436603345
2024-06-24,Bitcoin,432583326
2024-06-25,Bitcoin,413486062
2024-06-26,Bitcoin,427688217
2024-06-27,Bitcoin,419985767
2024-06-28,Bitcoin,423764395
2024-06-29,Bitcoin,415307622
2024-06-30,Bitcoin,420123097
2024-07-01,Bitcoin,432808544
2024-07-02,Bitcoin,436470304
2024-07-03,Bitcoin,429853917
2024-07-04,Bitcoin,416736332
2024-07-05,Bitcoin,401949257
2024-07-06,Bitcoin,388123185
2024-07-07,Bitcoin,400136736
2024-07-08,Bitcoin,391893729
2024-07-09,Bitcoin,394192661
2024-07-10,Bitcoin,401059695
2024-07-11,Bitcoin,399746720
2024-07-12,Bitcoin,399568654
2024-07-13,Bitcoin,402729726
2024-07-14,Bitcoin,411850476
2024-07-15,Bitcoin,430065219
2024-07-16,Bitcoin,447418364
2024-07-17,Bitcoin,450760063
2024-07-18,Bitcoin,451534688
2024-07-19,Bitcoin,449388634
2024-07-20,Bitcoin,470848548
2024-07-21,Bitcoin,473074748
2024-07-22,Bitcoin,479646669
2024-07-23,Bitcoin,476775677
2024-07-24,Bitcoin,459689905
2024-07-25,Bitcoin,456864425
2024-07-26,Bitcoin,458420107
2024-07-27,Bitcoin,473194730
2024-07-28,Bitcoin,478745485
2024-07-29,Bitcoin,472444705
2024-07-30,Bitcoin,470987385
2024-07-31,Bitcoin,462012025
2024-08-01,Bitcoin,427959760
2024-08-02,Bitcoin,426810186
2024-08-03,Bitcoin,409659979
2024-08-04,Bitcoin,400509541
2024-08-05,Bitcoin,386264002
2024-08-06,Bitcoin,362403098
2024-08-07,Bitcoin,370281098
2024-08-08,Bitcoin,364607005
2024-08-09,Bitcoin,403443646
2024-08-10,Bitcoin,400682255
2024-08-11,Bitcoin,402248394
2024-08-12,Bitcoin,578180975
2024-08-13,Bitcoin,581838443
2024-08-14,Bitcoin,601780604
2024-08-15,Bitcoin,581353311
2024-08-16,Bitcoin,566529004
2024-08-17,Bitcoin,583231491
2024-08-18,Bitcoin,584685984
2024-08-19,Bitcoin,586752249
2024-08-20,Bitcoin,577150526
2024-08-21,Bitcoin,566263514
2024-08-22,Bitcoin,581479211
2024-08-23,Bitcoin,569614884
2024-08-24,Bitcoin,613608589
2024-08-25,Bitcoin,607541419
2024-08-26,Bitcoin,612328849
2024-08-27,Bitcoin,648400110
2024-08-28,Bitcoin,604515554
2024-08-29,Bitcoin,606028883
2024-08-30,Bitcoin,607520824
2024-08-31,Bitcoin,607529315
2024-09-01,Bitcoin,606836772
2024-09-02,Bitcoin,595381426
2024-09-03,Bitcoin,608986751
2024-09-04,Bitcoin,639503500
2024-09-05,Bitcoin,644150801
2024-09-06,Bitcoin,619880905
2024-09-07,Bitcoin,593770609
2024-09-08,Bitcoin,598301678
2024-09-09,Bitcoin,608475498
2024-09-10,Bitcoin,636368723
2024-09-11,Bitcoin,639557713
2024-09-12,Bitcoin,638141035
2024-09-13,Bitcoin,644941604
2024-09-14,Bitcoin,673652805
2024-09-15,Bitcoin,670388371
2024-09-16,Bitcoin,665231319
2024-09-17,Bitcoin,649209195
2024-09-18,Bitcoin,675980091
2024-09-19,Bitcoin,680003832
2024-09-20,Bitcoin,704739798
2024-09-21,Bitcoin,709565928
2024-09-22,Bitcoin,711071998
2024-09-23,Bitcoin,707104827
2024-09-24,Bitcoin,716287580
2024-09-25,Bitcoin,730758343
2024-09-26,Bitcoin,725371942
2024-09-27,Bitcoin,758658560
2024-09-28,Bitcoin,765992045
2024-09-29,Bitcoin,763841903
2024-09-30,Bitcoin,765208434
2024-10-01,Bitcoin,740398999
2024-10-02,Bitcoin,706283678
2024-10-03,Bitcoin,701595935
2024-10-04,Bitcoin,704165125
2024-10-05,Bitcoin,688731406
2024-10-06,Bitcoin,684865093
2024-10-07,Bitcoin,693472493
2024-10-08,Bitcoin,700767800
2024-10-09,Bitcoin,688896274
2024-10-10,Bitcoin,672304925
2024-10-11,Bitcoin,678624143
2024-10-12,Bitcoin,710379663
2024-10-13,Bitcoin,721864543
2024-10-14,Bitcoin,715958485
2024-10-15,Bitcoin,751036345
2024-10-16,Bitcoin,761810967
2024-10-17,Bitcoin,787071737
2024-10-18,Bitcoin,781222847
2024-10-19,Bitcoin,792366589
2024-10-20,Bitcoin,798817539
2024-10-21,Bitcoin,809642797
2024-10-22,Bitcoin,2387763457
2024-10-23,Bitcoin,2402727693
2024-10-24,Bitcoin,2363089326
2024-10-25,Bitcoin,2437295094
2024-10-26,Bitcoin,2386593327
2024-10-27,Bitcoin,2382259988
2024-10-28,Bitcoin,2408440460
2024-10-29,Bitcoin,2475135283
2024-10-30,Bitcoin,2565558802
2024-10-31,Bitcoin,2557798388
2024-11-01,Bitcoin,2479794656
2024-11-02,Bitcoin,2450160753
2024-11-03,Bitcoin,2437435149
2024-11-04,Bitcoin,2418366796
2024-11-05,Bitcoin,2385766564
2024-11-06,Bitcoin,2441019815
2024-11-07,Bitcoin,2672760673
2024-11-08,Bitcoin,2684546720
2024-11-09,Bitcoin,2692849025
2024-11-10,Bitcoin,2695388914
2024-11-11,Bitcoin,2836179048
2024-11-12,Bitcoin,3110277755
2024-11-13,Bitcoin,3192149292
2024-11-14,Bitcoin,3230960843
2024-11-15,Bitcoin,3090749685
2024-11-16,Bitcoin,3227910131
2024-11-17,Bitcoin,3250139345
2024-11-18,Bitcoin,3226711296
2024-11-19,Bitcoin,3259208145
2024-11-20,Bitcoin,3301499280
2024-11-21,Bitcoin,3363739774
2024-11-22,Bitcoin,3523356486
2024-11-23,Bitcoin,3543477243
2024-11-24,Bitcoin,3507865090
2024-11-25,Bitcoin,3519175741
2024-11-26,Bitcoin,3368032330
2024-11-27,Bitcoin,3315169979
2024-11-28,Bitcoin,3479119988
2024-11-29,Bitcoin,3459184922
2024-11-30,Bitcoin,3523189121
2024-12-01,Bitcoin,3492615707
2024-12-02,Bitcoin,3535025187
2024-12-03,Bitcoin,3413699708
2024-12-04,Bitcoin,3427809304
2024-12-05,Bitcoin,3522134514
2024-12-06,Bitcoin,3434559758
2024-12-07,Bitcoin,3535659129
2024-12-08,Bitcoin,3477881674
2024-12-09,Bitcoin,3492029262
2024-12-10,Bitcoin,3363045591
2024-12-11,Bitcoin,4153210863
2024-12-12,Bitcoin,4678819023
2024-12-13,Bitcoin,4929538324
2024-12-14,Bitcoin,5013880635
2024-12-15,Bitcoin,5276845599
2024-12-16,Bitcoin,6416504590
2024-12-17,Bitcoin,7236659882
2024-12-18,Bitcoin,7244253352
2024-12-19,Bitcoin,6883043815
2024-12-20,Bitcoin,6638541110
2024-12-21,Bitcoin,6618129192
2024-12-22,Bitcoin,6598698398
2024-12-23,Bitcoin,6492483899
2024-12-24,Bitcoin,6471088844
2024-12-25,Bitcoin,6726152192
2024-12-26,Bitcoin,6752236643
2024-12-27,Bitcoin,6498166265
2024-12-28,Bitcoin,6400117280
2024-12-29,Bitcoin,6473935376
2024-12-30,Bitcoin,6361678851
2024-12-31,Bitcoin,6305835321
2025-01-01,Bitcoin,6339929674
2025-01-02,Bitcoin,6431428632
2025-01-03,Bitcoin,6583607931
2025-01-04,Bitcoin,6660750007
2025-01-05,Bitcoin,6672955326
2025-01-06,Bitcoin,6692228071
2025-01-07,Bitcoin,6916462936
2025-01-08,Bitcoin,6557754148
2025-01-09,Bitcoin,6434948983
2025-01-10,Bitcoin,6242009934
2025-01-11,Bitcoin,6406630596
2025-01-12,Bitcoin,6402724848
2025-01-13,Bitcoin,6383704577
2025-01-14,Bitcoin,6369507295
2025-01-15,Bitcoin,6520070619
2025-01-16,Bitcoin,6741095809
2025-01-17,Bitcoin,6739088605
2025-01-18,Bitcoin,7051577622
2025-01-19,Bitcoin,7021907886
2025-01-20,Bitcoin,6794828659
2025-01-21,Bitcoin,6924508127
2025-01-22,Bitcoin,7139372907
2025-01-23,Bitcoin,7018633536
2025-01-24,Bitcoin,7015963562
2025-01-25,Bitcoin,7053158211
2025-01-26,Bitcoin,7088405344
2025-01-27,Bitcoin,6956590961
2025-01-28,Bitcoin,6888339454
2025-01-29,Bitcoin,6863138075
2025-01-30,Bitcoin,7050024880
2025-01-31,Bitcoin,7106939044
2025-02-01,Bitcoin,6940839346
2025-02-02,Bitcoin,6881032391
2025-02-03,Bitcoin,6629464144
2025-02-04,Bitcoin,6938817776
2025-02-05,Bitcoin,6712977080
2025-02-06,Bitcoin,6621754164
2025-02-07,Bitcoin,6619114927
2025-02-08,Bitcoin,6608753007
2025-02-09,Bitcoin,6617513125
2025-02-10,Bitcoin,6647413457
2025-02-11,Bitcoin,6698644766
2025-02-12,Bitcoin,6546398163
2025-02-13,Bitcoin,6683699637
2025-02-14,Bitcoin,6580021535
2025-02-15,Bitcoin,6588838801
2025-02-16,Bitcoin,6595134448
2025-02-17,Bitcoin,6501966787
2025-02-18,Bitcoin,6467757506
2025-02-19,Bitcoin,6435196284
2025-02-20,Bitcoin,6519855361
2025-02-21,Bitcoin,6648876319
2025-02-22,Bitcoin,6464808174
2025-02-23,Bitcoin,6521503193
2025-02-24,Bitcoin,6502257532
2025-02-25,Bitcoin,6224961725
2025-02-26,Bitcoin,5978398401
2025-02-27,Bitcoin,5683463815
2025-02-28,Bitcoin,5689654776
2025-03-01,Bitcoin,5618451226
2025-03-02,Bitcoin,5693677536
2025-03-03,Bitcoin,6150129284
2025-03-04,Bitcoin,5680169562
2025-03-05,Bitcoin,5686451645
2025-03-06,Bitcoin,5894494277
2025-03-07,Bitcoin,5854230756
2025-03-08,Bitcoin,5657799925
2025-03-09,Bitcoin,5620079436
2025-03-10,Bitcoin,5286518198
2025-03-11,Bitcoin,5111510717
2025-03-12,Bitcoin,5385028060
2025-03-13,Bitcoin,5446749943
2025-03-14,Bitcoin,5289408041
2025-03-15,Bitcoin,5449042690
2025-03-16,Bitcoin,5458778000
2025-03-17,Bitcoin,5397185053
2025-03-18,Bitcoin,5450049750
2025-03-19,Bitcoin,5405119406
2025-03-20,Bitcoin,5597328402
2025-03-21,Bitcoin,5480650569
2025-03-22,Bitcoin,5466627596
2025-03-23,Bitcoin,5487019525
2025-03-24,Bitcoin,5651218809
2025-03-25,Bitcoin,5712960997
2025-03-26,Bitcoin,5691956835
2025-03-27,Bitcoin,5654905198
2025-03-28,Bitcoin,5663926339
2025-03-29,Bitcoin,5486239925
2025-03-30,Bitcoin,5376750782
2025-03-31,Bitcoin,5350612875
2025-04-01,Bitcoin,5360022819
2025-04-02,Bitcoin,5454198175
2025-04-03,Bitcoin,5292911575
2025-04-04,Bitcoin,5319916359
2025-04-05,Bitcoin,5342089404
2025-04-06,Bitcoin,5291294234
2025-04-07,Bitcoin,4963760473
2025-04-08,Bitcoin,4930703128
2025-04-09,Bitcoin,4716299268
2025-04-10,Bitcoin,5119496294
2025-04-11,Bitcoin,4911036737
2025-04-12,Bitcoin,5133948145
2025-04-13,Bitcoin,5236017588
2025-04-14,Bitcoin,5171989281
2025-04-15,Bitcoin,5072722176
2025-04-16,Bitcoin,4967314203
2025-04-17,Bitcoin,3667669147
2025-04-18,Bitcoin,3690353605
2025-04-19,Bitcoin,3662130803
2025-04-20,Bitcoin,3696421322
2025-04-21,Bitcoin,3748592972
2025-04-22,Bitcoin,3769979568
2025-04-23,Bitcoin,4033589936
2025-04-24,Bitcoin,4021600032
2025-04-25,Bitcoin,4048469744
2025-04-26,Bitcoin,5268300957
2025-04-27,Bitcoin,5827553047
2025-04-28,Bitcoin,5858423299
2025-04-29,Bitcoin,5952995139
2025-04-30,Bitcoin,5765489825
2025-05-01,Bitcoin,5757022586
2025-05-02,Bitcoin,6053051896
2025-05-03,Bitcoin,6071564223
2025-05-04,Bitcoin,5977706672
2025-05-05,Bitcoin,5877083023
2025-05-06,Bitcoin,5897528435
2025-05-07,Bitcoin,6059969417
2025-05-08,Bitcoin,6079992104
2025-05-09,Bitcoin,6411712553
2025-05-10,Bitcoin,6412873440
2025-05-11,Bitcoin,6517533672
2025-05-12,Bitcoin,6469526410
2025-05-13,Bitcoin,6192963052
2025-05-14,Bitcoin,6277989382
2025-05-15,Bitcoin,6192380816
2025-05-16,Bitcoin,6202471652
2025-05-17,Bitcoin,6174930695
2025-05-18,Bitcoin,6155017248
2025-05-19,Bitcoin,6323454142
2025-05-20,Bitcoin,6260719610
2025-05-21,Bitcoin,6546195546
2025-05-22,Bitcoin,6719213475
2025-05-23,Bitcoin,6825768227
2025-05-24,Bitcoin,6535183923
2025-05-25,Bitcoin,6513559812
2025-05-26,Bitcoin,6590167517
2025-05-27,Bitcoin,6620867684
2025-05-28,Bitcoin,6553658675
2025-05-29,Bitcoin,6430799751
2025-05-30,Bitcoin,6237865232
2025-05-31,Bitcoin,6132511907
2025-06-01,Bitcoin,6162501500
2025-06-02,Bitcoin,6235687012
2025-06-03,Bitcoin,6144646122
2025-06-04,Bitcoin,6040951554
2025-06-05,Bitcoin,6003420008
2025-06-06,Bitcoin,5828737078
2025-06-07,Bitcoin,5987174793
2025-06-08,Bitcoin,6030600190
2025-06-09,Bitcoin,6039405331
2025-06-10,Bitcoin,6268706185
2025-06-11,Bitcoin,6456115761
2025-06-12,Bitcoin,6543222301
2025-06-13,Bitcoin,6240682480
2025-06-14,Bitcoin,6410054518
2025-06-15,Bitcoin,6385682958
2025-06-16,Bitcoin,6333180994
2025-06-17,Bitcoin,6420994507
2025-06-18,Bitcoin,6293192290
2025-06-19,Bitcoin,6303710961
2025-06-20,Bitcoin,6343653803
2025-06-21,Bitcoin,6222973506
2025-06-22,Bitcoin,6123565958
2025-06-23,Bitcoin,6079837737
2025-06-24,Bitcoin,6362453277
2025-06-25,Bitcoin,6246508071
2025-06-26,Bitcoin,6325623665
2025-06-27,Bitcoin,6344288249
2025-06-28,Bitcoin,6353755722
2025-06-29,Bitcoin,6329118578
2025-06-30,Bitcoin,6389677025
2025-07-01,Bitcoin,6276216153
2025-07-02,Bitcoin,6162425625
2025-07-03,Bitcoin,6376962169
2025-07-04,Bitcoin,6355355547
2025-07-05,Bitcoin,6256257121
2025-07-06,Bitcoin,6240622904
2025-07-07,Bitcoin,6281813630
2025-07-08,Bitcoin,6260745420
2025-07-09,Bitcoin,6318150021
2025-07-10,Bitcoin,6452098748
2025-07-11,Bitcoin,6787988781
2025-07-12,Bitcoin,6879301863
2025-07-13,Bitcoin,6890826928
2025-07-14,Bitcoin,7000535513
2025-07-15,Bitcoin,7008700338
2025-07-16,Bitcoin,6872851297
2025-07-17,Bitcoin,7003525610
2025-07-18,Bitcoin,7026874161
2025-07-19,Bitcoin,6956203654
2025-07-20,Bitcoin,6971529989
2025-07-21,Bitcoin,7001992399
2025-07-22,Bitcoin,6897608060
2025-07-23,Bitcoin,7045486167
2025-07-24,Bitcoin,6998065210
2025-07-25,Bitcoin,6936814706
2025-07-26,Bitcoin,6900064609
2025-07-27,Bitcoin,6923012242
2025-07-28,Bitcoin,7015711912
2025-07-29,Bitcoin,6927629096
2025-07-30,Bitcoin,6926037372
2025-07-31,Bitcoin,6928540493
2025-08-01,Bitcoin,6814512681
2025-08-02,Bitcoin,6630582366
2025-08-03,Bitcoin,6576776969
2025-08-04,Bitcoin,6697114826
2025-08-05,Bitcoin,6722940605
2025-08-06,Bitcoin,6673421326
2025-08-07,Bitcoin,6733888643
2025-08-08,Bitcoin,6885356855
2025-08-09,Bitcoin,6837122576
2025-08-10,Bitcoin,6842666879
2025-08-11,Bitcoin,6764669523
2025-08-12,Bitcoin,6747869079
2025-08-13,Bitcoin,6815404627
2025-08-14,Bitcoin,7338597913
2025-08-15,Bitcoin,7671359521
2025-08-16,Bitcoin,7622219071
2025-08-17,Bitcoin,7632092998
2025-08-18,Bitcoin,7611606705
2025-08-19,Bitcoin,7539519708
2025-08-20,Bitcoin,7330447459
2025-08-21,Bitcoin,7409704777
2025-08-22,Bitcoin,7895441729
2025-08-23,Bitcoin,8197088541
2025-08-24,Bitcoin,8102738887
2025-08-25,Bitcoin,7967698929
2025-08-26,Bitcoin,7637078340
2025-08-27,Bitcoin,7782493149
2025-08-28,Bitcoin,8016184656
2025-08-29,Bitcoin,8104386398
2025-08-30,Bitcoin,7848771984
2025-08-31,Bitcoin,7882902693
2025-09-01,Bitcoin,7805949917
2025-09-02,Bitcoin,7879598563
2025-09-03,Bitcoin,7936963843
2025-09-04,Bitcoin,7995869527
2025-09-05,Bitcoin,7915056941
2025-09-06,Bitcoin,7846802262
2025-09-07,Bitcoin,7829646197
2025-09-08,Bitcoin,7876305923
2025-09-09,Bitcoin,7935193793
2025-09-10,Bitcoin,7851893814
2025-09-11,Bitcoin,8102144944
2025-09-12,Bitcoin,8573360749
2025-09-13,Bitcoin,8593245577
2025-09-14,Bitcoin,8588300413
2025-09-15,Bitcoin,8537248246
2025-09-16,Bitcoin,8535696772
2025-09-17,Bitcoin,8712638868
2025-09-18,Bitcoin,8760692220
2025-09-19,Bitcoin,8822988006
2025-09-20,Bitcoin,8673416924
2025-09-21,Bitcoin,8669698516
2025-09-22,Bitcoin,8602260407
2025-09-23,Bitcoin,8447248090
2025-09-24,Bitcoin,8313444667
2025-09-25,Bitcoin,8395199196
2025-09-26,Bitcoin,8124062689
2025-09-27,Bitcoin,8090508697
2025-09-28,Bitcoin,8140189294
2025-09-29,Bitcoin,8333836410
2025-09-30,Bitcoin,8481431023
2025-10-01,Bitcoin,8467541345
2025-10-02,Bitcoin,8798481623
2025-10-03,Bitcoin,8765891922
2025-10-04,Bitcoin,9014428531
2025-10-05,Bitcoin,9015476980
2025-10-06,Bitcoin,9100891212
2025-10-07,Bitcoin,9125456230
2025-10-08,Bitcoin,8887202646
2025-10-09,Bitcoin,8998990509
2025-10-10,Bitcoin,8880202219
2025-10-11,Bitcoin,8254634258
2025-10-12,Bitcoin,8083990259
2025-10-13,Bitcoin,8455719189
2025-10-14,Bitcoin,8447601908
2025-10-15,Bitcoin,8248295382
2025-10-16,Bitcoin,8146371024
2025-10-17,Bitcoin,7983852537
2025-10-18,Bitcoin,7822700728
2025-10-19,Bitcoin,7850569427
2025-10-20,Bitcoin,7958185469
2025-10-21,Bitcoin,8089847378
2025-10-22,Bitcoin,8004620850
2025-10-23,Bitcoin,7915789282
2025-10-24,Bitcoin,8086610215
2025-10-25,Bitcoin,8095409639
2025-10-26,Bitcoin,8165198508
2025-10-27,Bitcoin,8353370132
2025-10-28,Bitcoin,8233091090
2025-10-29,Bitcoin,8147632373
2025-10-30,Bitcoin,8035736008
2025-10-31,Bitcoin,8023004551
2025-11-01,Bitcoin,8044657925
2025-11-02,Bitcoin,8043766325
2025-11-03,Bitcoin,8048019623
2025-11-04,Bitcoin,7816191833
2025-11-05,Bitcoin,7454807314
2025-11-06,Bitcoin,7614663262
2025-11-07,Bitcoin,7462042001
2025-11-08,Bitcoin,7592806914
2025-11-09,Bitcoin,7480338759
2025-11-10,Bitcoin,7754990820
2025-11-11,Bitcoin,7765690091
2025-11-12,Bitcoin,7587616081
2025-11-13,Bitcoin,7489451940
2025-11-14,Bitcoin,7267474246
2025-11-15,Bitcoin,6997749085
2025-11-16,Bitcoin,7029513730
2025-11-17,Bitcoin,6957385658
2025-11-18,Bitcoin,6807081503
2025-11-19,Bitcoin,6799104204
2025-11-20,Bitcoin,6764897249
2025-11-21,Bitcoin,6390484113
2025-11-22,Bitcoin,6282595310
2025-11-23,Bitcoin,6269341172
2025-11-24,Bitcoin,6431036987
2025-11-25,Bitcoin,6424544663
2025-11-26,Bitcoin,6375028238
2025-11-27,Bitcoin,6559671320
2025-11-28,Bitcoin,6580585161
2025-11-29,Bitcoin,6555696525
2025-11-30,Bitcoin,6567922804
2025-12-01,Bitcoin,6439518097
2025-12-02,Bitcoin,6228535076
2025-12-03,Bitcoin,6562942402
2025-12-04,Bitcoin,6690167669
2025-12-05,Bitcoin,6638467982
2025-12-06,Bitcoin,6421543653
2025-12-07,Bitcoin,6436965401
